rank,total_score,relevance,usability,authority,resource_richness,freshness,category,source,domain,title,url,tags,topic,query,summary
148,49.2,68.0,40.0,60.0,0.0,55.0,其他,juejin,juejin.cn,人工智能 - 掘金,https://juejin.cn/ai/LLM,,K12用户画像与亲子研学需求,site:juejin.cn K12 人工智能 教育区 展陈 用户画像,【其他】人工智能 - 掘金 | 来源:juejin | 站点:juejin.cn | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:ai、llm、agent | 摘要:LLM. OpenAI. 展开. 全部. 人工智能.长期记忆：Agent 怎么“记住“用户.
149,48.98,52,50.0,62.0,24,45.0,商业方案,csdn,blog.csdn.net,VR开发者为Labo VR辩护 预计这可能是任天堂进军VR的开始,https://blog.csdn.net/weixin_33978044/article/details/93035240?ops_request_misc=elastic_search_misc&request_id=f884627695ba4a78a9dd04e2ff989c02&biz_id=0&utm_medium=distribute.pc_search_result.none-task-blog-2~all~ElasticSearch~search_v2-4-93035240-null-null.142^v102^pc_search_result_base3&utm_term=Nintendo%20Labo%20%E5%84%BF%E7%AB%A5%20%E5%88%9B%E4%BD%9C%20%E4%BD%93%E9%AA%8C%20%E8%AE%BE%E8%AE%A1,数据集|可下载资源|涉及授权/版权,对标产品与案例,Nintendo Labo 儿童 创作 体验 设计,【商业方案】VR开发者为Labo VR辩护 预计这可能是任天堂进军VR的开始 | 来源:csdn | 站点:blog.csdn.net | 提供:数据集、可下载资源、涉及授权/版权 | 相关词:游戏、生成、csdn | 摘要:任天堂宣布即将发布<em>Labo</em> Toy-Con 04: VR Kit，作为其首次涉足VR领域的尝试。尽管存在技术限制，但VR开发者Alexander Mejia认为此产品针对年轻用户，有望取得成功。与高端VR设备相比，它具有更短的瞳孔间距，更适合<em>儿童</em>使用。
150,48.7,44.0,60.0,62.0,20.0,45.0,教程视频,csdn,blog.csdn.net,文心5.0与千问Qwen3工作流实战对比：从PDF解析到会议纪要的AI提效指南,https://blog.csdn.net/A08110123/article/details/102227831?ops_request_misc=elastic_search_misc&request_id=86d34cca4ba24e1dbe7eb56e8f932539&biz_id=0&utm_medium=distribute.pc_search_result.none-task-blog-2~all~ElasticSearch~search_v2-5-102227831-null-null.142^v102^pc_search_result_base1&utm_term=site%3Abilibili.com%20%E4%BA%B2%E5%AD%90%20%E7%A7%91%E6%8A%80%E9%A6%86%20AI%20%E4%BD%93%E9%AA%8C,技术文档|教程,K12用户画像与亲子研学需求,site:bilibili.com 亲子 科技馆 AI 体验,【教程视频】文心5.0与千问Qwen3工作流实战对比：从PDF解析到会议纪要的AI提效指南 | 来源:csdn | 站点:blog.csdn.net | 提供:技术文档、教程 | 相关词:三维、ai | 摘要:本文聚焦文心5.0与通义千问Qwen3在真实办公场景中的工作流级差异，涵盖PDF解析、会议录音转纪要、跨平台信息整合等核心任务。重点剖析二者在文档透视、表格思维链、语音精析、搜索增强等能力上的工程实现细节、预处理要求、交互陷阱及调优配置。强调技术选型应基于输入异构性、任务原子化程度与输出约束强度三维坐标，而非参数或基准测试分数。
151,48.6,44.0,58.0,60.0,20.0,55.0,开源代码,juejin,juejin.cn,可配置组件库Fusion Design 了解一下前不久那篇爆...,https://juejin.cn/post/6844903760611770382,开源代码,博物馆儿童互动展项UX,site:juejin.cn museum interactive exhibit children UX design principles,"【开源代码】可配置组件库Fusion Design 了解一下前不久那篇爆... | 来源:juejin | 站点:juejin.cn | 提供:开源代码 | 相关词:开源、ai | 摘要:前不久那篇爆 的文章 阿里重磅开源中后台UI解决方案 Fusion,相信大家很多人都看过。不少同学使用过 Fusion Design。 Fusion Design 整个体系还是比较庞大的。接下来笔者从一个小白的角度科普 Fusion Design..."
152,48.56,36.0,63.0,70.0,18.0,55.0,教程视频,bilibili,game.bilibili.com,bilibiligame客服服务,https://game.bilibili.com/sdk/cs-h5/,教程|SDK/API,博物馆儿童互动展项UX,site:bilibili.com game-based learning exhibit museum low barrier entry,【教程视频】bilibiligame客服服务 | 来源:bilibili | 站点:game.bilibili.com | 提供:教程、SDK/API | 相关词:game、bilibili | 摘要:bilibiligame客服服务...
153,48.55,64.0,40.0,65.0,0.0,55.0,其他,web,dl.acm.org,Learning Curiosity through Play: Exploring the Role of Games and Interactive Design in Museums | Proceedings of the 2025 CHI Conference on Human Factors in Computing Systems,https://dl.acm.org/doi/10.1145/3706598.3713164,,博物馆儿童互动展项UX,game-based learning exhibit museum low barrier entry,"【其他】Learning Curiosity through Play: Exploring the Role of Games and Interactive Des | 来源:web | 站点:dl.acm.org | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:game、ai、museum | 摘要:April 25, 2025 - The structure of games—through rules, goals, and feedback loops—helps make learning more approachable and tailored to different audiences. While not every visitor may connect with tra"
154,48.42,56.0,48.0,62.0,6.0,55.0,教程视频,csdn,wenku.csdn.net,低成本实现艺术展陈：AI印象派艺术工坊批量处理部署教程,https://wenku.csdn.net/answer/3eq95somepp?ops_request_misc=elastic_search_misc&request_id=af931ba02ca04d2e8d5033928ca449f0&biz_id=&utm_medium=distribute.pc_search_result.none-task-chatgpt-2~all~ElasticSearch~search_v2-1-3eq95somepp-null-null.142^v102^pc_search_result_base5&utm_term=AI%E5%88%9B%E4%BD%9C%E5%B7%A5%E5%9D%8A%20%E5%84%BF%E7%AB%A5%20%E6%89%8B%E5%8A%BF%20%E7%BB%98%E7%94%BB%20%E5%B1%95%E9%99%88,教程,AI教育体验馆对标,AI创作工坊 儿童 手势 绘画 展陈,【教程视频】低成本实现艺术展陈：AI印象派艺术工坊批量处理部署教程 | 来源:csdn | 站点:wenku.csdn.net | 提供:教程 | 相关词:ai、展陈、教程
155,48.32,48.0,53.0,70.0,6.0,55.0,教程视频,bilibili,link.bilibili.com,个人中心 - bilibili link,https://link.bilibili.com/,教程,K12用户画像与亲子研学需求,site:bilibili.com K12 人工智能 教育区 展陈 用户画像,【教程视频】个人中心 - bilibili link | 来源:bilibili | 站点:link.bilibili.com | 提供:教程 | 相关词:游戏、bilibili | 摘要:哔哩哔哩（bilibili）直播，在这里看见最年轻的生活方式，学习、游戏、电竞、宅舞、唱见、绘画、美食等等应有尽有，快来捕捉你最喜欢的up主最真实的一面吧！
156,48.12,56.0,48.0,60.0,6.0,55.0,教程视频,juejin,juejin.cn,juejin.cn/post/7020984908570951693,https://juejin.cn/post/7020984908570951693,教程,少儿游戏创作用户痛点,site:juejin.cn 图形化编程 游戏化 儿童 注意力 时长,【教程视频】juejin.cn/post/7020984908570951693 | 来源:juejin | 站点:juejin.cn | 提供:教程 | 相关词:游戏、手感、少儿 | 摘要:兼容行业标准积木块，轻松完成图形化编程. 支持HarmonyOS与HMS，全方位加持智慧生活. 支持更多设备与服务协同，“万物可编程“. 推进人工智能普及，助力教育资源公平.
157,48.11,24.0,70.0,65.0,38.0,55.0,教程视频,web,www.zhihu.com,Link to zhihu.com,https://www.zhihu.com/education/video-course/1483111485588742145?section_id=1483111486486278144,技术文档|数据集|教程|可下载资源,K12用户画像与亲子研学需求,site:zhihu.com 少儿 编程 博物馆 体验,【教程视频】Link to zhihu.com | 来源:web | 站点:www.zhihu.com | 提供:技术文档、数据集、教程、可下载资源 | 相关词:教程 | 摘要:The site owner hides the web page description.
158,48.08,48,50.0,60.0,24,55.0,商业方案,juejin,juejin.cn,找不到页面,https://juejin.cn/book/6844733705089449991?enter_from=detail_book,数据集|可下载资源|涉及授权/版权,对标产品与案例,site:juejin.cn 蓝印花布 博物馆 AR 严肃游戏 儿童,【商业方案】找不到页面 | 来源:juejin | 站点:juejin.cn | 提供:数据集、可下载资源、涉及授权/版权 | 相关词:demo、模板、template | 摘要:下载掘金APP 下载APP. 下载APP.
159,47.82,52.0,40.0,62.0,16.0,80.0,三维模型,csdn,blog.csdn.net,AI家庭能源消耗3D动态可视化与儿童教育系统,https://blog.csdn.net/starlightowl56/article/details/154781058?ops_request_misc=elastic_search_misc&request_id=baf1227002ae419baf00efef3c03eea5&biz_id=0&utm_medium=distribute.pc_search_result.none-task-blog-2~all~ElasticSearch~search_v2-2-154781058-null-null.142^v102^pc_search_result_base2&utm_term=%E8%BF%87%E7%A8%8B%E5%8F%AF%E8%A7%86%E5%8C%96%20AI%20%E5%88%9B%E4%BD%9C%20%E5%84%BF%E7%AB%A5%20%E7%90%86%E8%A7%A3,模型,创作透明化与AI搭档认知,过程可视化 AI 创作 儿童 理解,【三维模型】AI家庭能源消耗3D动态可视化与儿童教育系统 | 来源:csdn | 站点:blog.csdn.net | 提供:模型 | 相关词:3d、ai、生成 | 摘要:该系统结合3D<em>可视化</em>与<em>AI</em>技术，通过Three.js构建家庭能耗动态模型，利用颜色变化和动画展示用电情况，并生成个性化<em>儿童</em>环保教育内容。支持语音互动、奖励机制及亲子任务卡，提升孩子节能意识，数据本地存储保障隐私，可扩展连接智能电表。
160,47.82,52.0,40.0,62.0,16.0,80.0,三维模型,csdn,blog.csdn.net,AI儿童发育里程碑智能评估与可视化报告系统,https://blog.csdn.net/crystalwavehawk54/article/details/154344894?ops_request_misc=elastic_search_misc&request_id=baf1227002ae419baf00efef3c03eea5&biz_id=0&utm_medium=distribute.pc_search_result.none-task-blog-2~all~ElasticSearch~search_v2-4-154344894-null-null.142^v102^pc_search_result_base2&utm_term=%E8%BF%87%E7%A8%8B%E5%8F%AF%E8%A7%86%E5%8C%96%20AI%20%E5%88%9B%E4%BD%9C%20%E5%84%BF%E7%AB%A5%20%E7%90%86%E8%A7%A3,模型,创作透明化与AI搭档认知,过程可视化 AI 创作 儿童 理解,【三维模型】AI儿童发育里程碑智能评估与可视化报告系统 | 来源:csdn | 站点:blog.csdn.net | 提供:模型 | 相关词:ai、llm、生成 | 摘要:本文介绍基于InsCode平台开发的<em>AI</em><em>儿童</em>发育里程碑评估系统，结合WHO标准与多模态数据输入，利用预训练模型和LLM实现行为识别与发育匹配，生成<em>可视化</em>报告。系统显著提升评估效率，降低人工耗时，已在实际早教场景中验证有效性。
161,47.8,64.0,40.0,60.0,0.0,55.0,其他,juejin,juejin.cn,【“玩物立志”-scratch...,https://juejin.cn/post/7149040693279719431,,少儿游戏创作用户痛点,site:juejin.cn Scratch 少儿 游戏创作 40分钟 课堂 设计,【其他】【“玩物立志”-scratch... | 来源:juejin | 站点:juejin.cn | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:游戏、小游戏、ai、少儿 | 摘要:【“玩物立志”-scratch少儿编程】亲手实现小猫走迷宫小游戏：其实挺简单.阅读8分钟. 持续创作，加速成长！
162,47.62,56.0,48.0,62.0,6.0,45.0,教程视频,csdn,blog.csdn.net,AI科学探秘视频工作流：Coze+Nano Banana 2+Grok三模块协同实战,https://blog.csdn.net/weixin_33859231/article/details/94659305?ops_request_misc=elastic_search_misc&request_id=86d34cca4ba24e1dbe7eb56e8f932539&biz_id=0&utm_medium=distribute.pc_search_result.none-task-blog-2~all~ElasticSearch~search_v2-3-94659305-null-null.142^v102^pc_search_result_base1&utm_term=site%3Abilibili.com%20%E4%BA%B2%E5%AD%90%20%E7%A7%91%E6%8A%80%E9%A6%86%20AI%20%E4%BD%93%E9%AA%8C,教程,K12用户画像与亲子研学需求,site:bilibili.com 亲子 科技馆 AI 体验,【教程视频】AI科学探秘视频工作流：Coze+Nano Banana 2+Grok三模块协同实战 | 来源:csdn | 站点:blog.csdn.net | 提供:教程 | 相关词:ai、平衡、生成 | 摘要:科学探秘类视频是面向大众传播前沿科学认知的重要形式，其核心在于平衡‘已知与未知’之间的思辨张力。它依托多假说并存、强视觉叙事、高搜索热度三大特征，天然适配<em>AI</em>内容生成的技术路径。本文聚焦<em>AI</em>视频生产中的确定性控制难题，提出以模块化隔离不确定性、以结构化输出锚定逻辑链的工程方法论——通过语音字幕闭环保障信息准确与节奏可控，分镜视频闭环实现语义驱动的物理化画面生成，
163,47.4,56.0,48.0,60.0,0.0,55.0,地图数据,juejin,juejin.cn,我们如何通过真实学生反馈，构建以人为中心的课堂 AI...,https://juejin.cn/post/7604039449467994162,,AI教育体验馆对标,site:juejin.cn AI体验馆 亲子 研学 互动 反馈,【地图数据】我们如何通过真实学生反馈，构建以人为中心的课堂 AI... | 来源:juejin | 站点:juejin.cn | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:demo、ai、反馈 | 摘要:你也可以体验这个 Demo 如果你是学生、老师，或对学习型 AI 感兴趣，欢迎直接体验这个课堂 Demo： baint-aio-ps-classroom-demo.vercel.app/�.
164,47.38,44.0,58.0,62.0,14.0,45.0,教程视频,csdn,download.csdn.net,2018年K12教育用户群体研究报告（41页）.zip,https://download.csdn.net/download/weixin_38744153/11722099?ops_request_misc=elastic_search_misc&request_id=f774a8e0e30c422d92e3ca32a69826ed&biz_id=1&utm_medium=distribute.pc_search_result.none-task-download-2~all~ElasticSearch~search_v2-5-11722099-null-null.142^v102^control&utm_term=K12%20%E4%BA%BA%E5%B7%A5%E6%99%BA%E8%83%BD%20%E6%95%99%E8%82%B2%E5%8C%BA%20%E5%B1%95%E9%99%88%20%E7%94%A8%E6%88%B7%E7%94%BB%E5%83%8F,教程|可下载资源,K12用户画像与亲子研学需求,K12 人工智能 教育区 展陈 用户画像,【教程视频】2018年K12教育用户群体研究报告（41页）.zip | 来源:csdn | 站点:download.csdn.net | 提供:教程、可下载资源 | 相关词:ai、k12 | 摘要:<em>教育</em>技术的应用在<em>K</em><em>12</em><em>教育</em>市场的未来发展中的作用不容忽视。极光大数据的报告探讨了<em>AI</em>智能辅导、VR/AR教学等新兴技术在<em>K</em><em>12</em><em>教育</em>中的应用，以及<em>用户</em>对这些技术的接受程度。
165,47.3,56.0,40.0,62.0,0.0,80.0,其他,csdn,blog.csdn.net,世岩清上：人工智能+展陈，沉浸式互动让文化“活”起来,https://blog.csdn.net/weixin_49106920/article/details/155384538?ops_request_misc=elastic_search_misc&request_id=af931ba02ca04d2e8d5033928ca449f0&biz_id=0&utm_medium=distribute.pc_search_result.none-task-blog-2~all~ElasticSearch~search_v2-5-155384538-null-null.142^v102^pc_search_result_base5&utm_term=AI%E5%88%9B%E4%BD%9C%E5%B7%A5%E5%9D%8A%20%E5%84%BF%E7%AB%A5%20%E6%89%8B%E5%8A%BF%20%E7%BB%98%E7%94%BB%20%E5%B1%95%E9%99%88,,AI教育体验馆对标,AI创作工坊 儿童 手势 绘画 展陈,【其他】世岩清上：人工智能+展陈，沉浸式互动让文化“活”起来 | 来源:csdn | 站点:blog.csdn.net | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:ai、生成、展陈 | 摘要:<em>人工智能</em>正重塑博物馆与科技馆的<em>展陈</em>方式，通过计算机视觉、自然语言处理和VR/AR技术实现沉浸式互动。观众可与文物对话、参与虚拟考古、共创数字艺术，提升文化传播的趣味性与包容性。同时，生成式<em>AI</em>与情感计算推动<em>展陈</em>从展示走向共创与个性化服务。
166,47.15,60.0,40.0,65.0,0.0,55.0,其他,web,www.nature.com,Exploring the influence of gamified learning on museum visitors’ knowledge and career awareness with a mixed research approach | Humanities and Social Sciences Communications,https://www.nature.com/articles/s41599-024-03583-4,,博物馆儿童互动展项UX,game-based learning exhibit museum low barrier entry,"【其他】Exploring the influence of gamified learning on museum visitors’ knowledge and c | 来源:web | 站点:www.nature.com | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:game、ai、museum | 摘要:August 20, 2024 - There are 39 game elements that can be incorporated into gamified learning such as badges, leaderboards, story, goals, and rewards (Garris et al., 2002). These elements aim to increa"
