rank,total_score,relevance,usability,authority,resource_richness,freshness,category,source,domain,title,url,tags,topic,query,summary
88,44.26,36,50.0,62.0,8,80.0,其他,csdn,download.csdn.net,产教融合视域下AI赋能共富工坊的创新升级研究.docx,https://download.csdn.net/download/zhuzhi/91885775?ops_request_misc=elastic_search_misc&request_id=af931ba02ca04d2e8d5033928ca449f0&biz_id=1&utm_medium=distribute.pc_search_result.none-task-download-2~all~ElasticSearch~search_v2-4-91885775-null-null.142^v102^pc_search_result_base5&utm_term=AI%E5%88%9B%E4%BD%9C%E5%B7%A5%E5%9D%8A%20%E5%84%BF%E7%AB%A5%20%E6%89%8B%E5%8A%BF%20%E7%BB%98%E7%94%BB%20%E5%B1%95%E9%99%88,可下载资源,AI教育体验馆对标,AI创作工坊 儿童 手势 绘画 展陈,【其他】产教融合视域下AI赋能共富工坊的创新升级研究.docx | 来源:csdn | 站点:download.csdn.net | 提供:可下载资源 | 相关词:ai | 摘要:<em>AI</em>赋能共富<em>工坊</em>，即通过<em>AI</em>技术的引入，使得<em>工坊</em>模式在实现经济效益的同时，也促进了社会公平，体现了共富的社会价值。
89,44.12,36,53.0,70.0,6,55.0,教程视频,bilibili,game.bilibili.com,游戏热度榜丨bilibili游戏,https://game.bilibili.com/platform/ranks,教程,K12用户画像与亲子研学需求,site:bilibili.com 研学团 科技馆 游戏编程 体验 设计,【教程视频】游戏热度榜丨bilibili游戏 | 来源:bilibili | 站点:game.bilibili.com | 提供:教程 | 相关词:游戏、bilibili | 摘要:bilibili游戏中心为你提供当下热门的游戏榜单，罗列游戏手游排行榜，更新测试及开服预约信息。
90,44.12,36,53.0,70.0,6,55.0,教程视频,bilibili,gf.bilibili.com,哔哩哔哩工房,https://gf.bilibili.com/,教程,K12用户画像与亲子研学需求,site:bilibili.com K12 人工智能 教育区 展陈 用户画像,【教程视频】哔哩哔哩工房 | 来源:bilibili | 站点:gf.bilibili.com | 提供:教程
91,44.12,36,53.0,70.0,6,55.0,教程视频,bilibili,game.bilibili.com,异世界带娃模拟器,https://game.bilibili.com/gt/childcare/,教程,K12用户画像与亲子研学需求,site:bilibili.com K12 人工智能 教育区 展陈 用户画像,【教程视频】异世界带娃模拟器 | 来源:bilibili | 站点:game.bilibili.com | 提供:教程 | 摘要:版本号：3.42.1 | 更新时间：2026-03-12 | 隐私政策 | 用户协议 | 产品功能.
92,44.12,36,53.0,70.0,6,55.0,教程视频,bilibili,bw.bilibili.com,BW2025，爱的链接,https://bw.bilibili.com/2025/,教程,K12用户画像与亲子研学需求,site:bilibili.com K12 人工智能 教育区 展陈 用户画像,【教程视频】BW2025，爱的链接 | 来源:bilibili | 站点:bw.bilibili.com | 提供:教程
93,44.12,36,53.0,70.0,6,55.0,教程视频,bilibili,game.bilibili.com,game.bilibili.com/2021bilibiliGamefbh/h5/?share=share&share_source...,https://game.bilibili.com/2021bilibiliGamefbh/h5/?share=share&share_source=bili&share_medium=android&bbid=ED348959-1CCF-4C91-A15D-99137D934927167614infoc&ts=1628085555128,教程,博物馆儿童互动展项UX,site:bilibili.com game-based learning exhibit museum low barrier entry,【教程视频】game.bilibili.com/2021bilibiliGamefbh/h5/?share=share&share_source... | 来源:bilibili | 站点:game.bilibili.com | 提供:教程 | 相关词:game、bilibili
94,43.67,48,40.0,65.0,6,55.0,其他,web,www.mdpi.com,Game-Based Learning in Museums—Cultural Heritage Applications,https://www.mdpi.com/2078-2489/11/1/22,涉及授权/版权,博物馆儿童互动展项UX,game-based learning exhibit museum low barrier entry,"【其他】Game-Based Learning in Museums—Cultural Heritage Applications | 来源:web | 站点:www.mdpi.com | 提供:涉及授权/版权 | 相关词:game、museum | 摘要:December 29, 2019 - As traditional museums migrate ... collections in more engaging way. Game-based learning is one of the solutions to mitigate this inevitable transition and support active learning "
95,43.6,52,40.0,60.0,0,55.0,其他,juejin,juejin.cn,juejin.cn/post/6956074694571196453,https://juejin.cn/post/6956074694571196453,,K12用户画像与亲子研学需求,site:juejin.cn 亲子 博物馆 互动体验 儿童 需求 痛点,【其他】juejin.cn/post/6956074694571196453 | 来源:juejin | 站点:juejin.cn | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:城市、游戏、小游戏 | 摘要:3、儿童乐园. 如今的儿童乐园市场已经饱和，急需转型。 以科技互动元素为重点的新体验馆和主题公园不断涌现，沉浸式互动体验园是未来趋势。 通过在地面上增加互动投影，儿童公园的新奇性和互动性可以从普通儿童公园中脱颖而出。
96,43.6,52,40.0,60.0,0,55.0,其他,juejin,juejin.cn,六一儿童节海报设计 AI绘画 Midjourney...,https://juejin.cn/post/7375018354480693258,,AI教育体验馆对标,site:juejin.cn AI创作工坊 儿童 手势 绘画 展陈,【其他】六一儿童节海报设计 AI绘画 Midjourney... | 来源:juejin | 站点:juejin.cn | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:ai | 摘要:朋友，儿童节到了，我愿你童心永葆！ 永没烦恼！ 用漫画的风格设计61儿童节海报，是意想不到的鲜活有趣~. 要做这个六月最快乐的崽.声明：以上所有图片皆由聚力AI绘画生.
97,43.6,52,40.0,60.0,0,55.0,体感手势,juejin,juejin.cn,人工智能 - shanchaojie的收藏集 - 掘金,https://juejin.cn/collection/6870303171995140109,,AI教育体验馆对标,site:juejin.cn AI创作工坊 儿童 手势 绘画 展陈,【体感手势】人工智能 - shanchaojie的收藏集 - 掘金 | 来源:juejin | 站点:juejin.cn | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:手势 | 摘要:1.项目效果展示 项目主要分为四个部分，分别是 隔空音量控制 隔空绘画 隔空识别手势 隔空操作鼠标 下面是这四部分的演示效果 1.1：隔空音量控制. 1.2：隔空绘画 1.3 ：手势识别 1.4：鼠标模.
98,43.31,36,48.0,65.0,18,55.0,地图数据,web,worktile.com,mud用什么编程 • Worktile社区,https://worktile.com/kb/p/1784353,地图,K12用户画像与亲子研学需求,研学团 科技馆 游戏编程 体验 设计,【地图数据】mud用什么编程 • Worktile社区 | 来源:web | 站点:worktile.com | 提供:地图 | 相关词:tile、游戏 | 摘要:开发和运行Mud需要使用编程语言来创建和管理游戏的逻辑，网络功能和用户界面。一种常见的选择是使用C或C++作为Mud的编程语言。 这些语言被广泛用于游戏开发，因为它们提供了高性能和直接访问系统资源的能力。
99,43.06,36,50.0,62.0,8,65.0,其他,csdn,download.csdn.net,中国AI内容创作类应用生态研究2024,https://download.csdn.net/download/qianfan_analysys/89955228?ops_request_misc=elastic_search_misc&request_id=a18e863f96354c2c99183f68846e4e9f&biz_id=1&utm_medium=distribute.pc_search_result.none-task-download-2~all~ElasticSearch~search_v2-2-89955228-null-null.142^v102^pc_search_result_base3&utm_term=6-15%E5%B2%81%20%E5%AD%A9%E5%AD%90%20AI%20%E5%88%9B%E4%BD%9C%20%E4%BD%93%E9%AA%8C%20%E6%9C%9F%E6%9C%9B,可下载资源,K12用户画像与亲子研学需求,6-15岁 孩子 AI 创作 体验 期望,【其他】中国AI内容创作类应用生态研究2024 | 来源:csdn | 站点:download.csdn.net | 提供:可下载资源 | 相关词:ai | 摘要:报告的结论部分对<em>AI</em>内容<em>创作</em>的未来方向提供了战略性建议，<em>期望</em>能够帮助相关各方抓住机遇，共同推动<em>AI</em>内容<em>创作</em>的健康持续发展。
100,42.95,48,40.0,65.0,0,55.0,教程视频,web,www.canalmuseum.net,专题研究 | 游戏型教育模式构建在博物馆中的应用探索 ——以青少年互动体验展“大明都水监之运河迷踪”为例 - 扬州中国大运河博物馆,https://www.canalmuseum.net/meiriyunbo/459.html,,博物馆儿童互动展项UX,儿童 博物馆 互动展项 设计 原则,"【教程视频】专题研究 | 游戏型教育模式构建在博物馆中的应用探索 ——以青少年互动体验展“大明都水监之运河迷踪”为例 - 扬州中国大运河博物馆 | 来源:web | 站点:www.canalmuseum.net | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:游戏、教育游戏 | 摘要:June 16, 2021 - “青少年互动体验展”首先借鉴教育游戏设计的相关理论，兼顾趣味性、知识性和探索性；其次从教育游戏中契合青少年的互动设计策略出发，规划与架构教育和游戏的良好结合，从而界定教育型游戏内容与形式，尝试总结出以故事为主线、与博物馆游戏教育模式相宜的应用方式。“青少年互动体验展”秉承多重设计指导原则，明确用户体验以青少年为中心，教育性与游戏性兼顾的设计理念，以故事形式呈现游戏空"
101,42.95,48,40.0,65.0,0,55.0,其他,web,www.brotu.com,前谷歌团队打造AI儿童学习应用Sparkli：用生成式AI... | AI工具导航,https://www.brotu.com/sparkli-ai-kids-learning-app-google-alumni-edtech/,,博物馆儿童互动展项UX,teamLab 儿童 互动 排队 体验,【其他】前谷歌团队打造AI儿童学习应用Sparkli：用生成式AI... | AI工具导航 | 来源:web | 站点:www.brotu.com | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:ai、生成 | 摘要:这些都需要Sparkli及同类产品在后续迭代中给出答案。 但毋庸置疑，以AI驱动的个性化、互动式学习体验，正在为教育科技赛道开辟一个充满想象力的新战场。
102,42.95,48,40.0,65.0,0,55.0,其他,web,ai-bot.cn,Vega AI - 在线免费AI... | AI工具集,https://ai-bot.cn/sites/1283.html,,AI教育体验馆对标,AI创作工坊 儿童 手势 绘画 展陈,【其他】Vega AI - 在线免费AI... | AI工具集 | 来源:web | 站点:ai-bot.cn | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:ai、生成 | 摘要:Vega AI的主要功能. 文生图：输入文本提示描述，选择风格，即可快速生成高质量图像. 图生图：上传图片文件，点击喜欢的风格，便可以将图片转绘成其他风格.
103,42.86,40,50.0,62.0,8,45.0,其他,csdn,download.csdn.net,少儿科技体验馆建设解决方案.ppt,https://download.csdn.net/download/weixin_44094929/21888460?ops_request_misc=elastic_search_misc&request_id=85ed6cd7d97d44139201e8104ed379c1&biz_id=1&utm_medium=distribute.pc_search_result.none-task-download-2~all~ElasticSearch~search_v2-3-21888460-null-null.142^v102^control&utm_term=%E9%9D%92%E5%B0%91%E5%B9%B4%20%E4%BA%BA%E5%B7%A5%E6%99%BA%E8%83%BD%E4%BD%93%E9%AA%8C%E9%A6%86%20%E5%8F%82%E8%A7%82%20%E4%BD%93%E9%AA%8C,可下载资源,AI教育体验馆对标,青少年 人工智能体验馆 参观 体验,【其他】少儿科技体验馆建设解决方案.ppt | 来源:csdn | 站点:download.csdn.net | 提供:可下载资源 | 相关词:少儿 | 摘要:【少儿科技<em>体验馆</em>建设解决方案】少儿科技<em>体验馆</em>是文化教育产业的重要组成部分，旨在通过数字化的场景展厅，将科技与教育相结合，为<em>青少年</em>提供一个既有趣又有教育意义的场所。
104,42.86,40,50.0,62.0,8,45.0,其他,csdn,download.csdn.net,少儿科技体验馆建设解决方案.pptx,https://download.csdn.net/download/weixin_44094929/21888771?ops_request_misc=elastic_search_misc&request_id=85ed6cd7d97d44139201e8104ed379c1&biz_id=1&utm_medium=distribute.pc_search_result.none-task-download-2~all~ElasticSearch~search_v2-4-21888771-null-null.142^v102^control&utm_term=%E9%9D%92%E5%B0%91%E5%B9%B4%20%E4%BA%BA%E5%B7%A5%E6%99%BA%E8%83%BD%E4%BD%93%E9%AA%8C%E9%A6%86%20%E5%8F%82%E8%A7%82%20%E4%BD%93%E9%AA%8C,可下载资源,AI教育体验馆对标,青少年 人工智能体验馆 参观 体验,【其他】少儿科技体验馆建设解决方案.pptx | 来源:csdn | 站点:download.csdn.net | 提供:可下载资源 | 相关词:少儿 | 摘要:【少儿科技<em>体验馆</em>建设解决方案】少儿科技<em>体验馆</em>是文化教育产业的重要组成部分，旨在通过数字化的场景展厅，将科技与教育相结合，对<em>青少年</em>进行科普教育，同时也弘扬当地的文化。
105,42.72,32,53.0,70.0,6,55.0,教程视频,bilibili,live.bilibili.com,活动,https://live.bilibili.com/103,教程,K12用户画像与亲子研学需求,site:bilibili.com 6-15岁 孩子 AI 创作 体验 期望,【教程视频】活动 | 来源:bilibili | 站点:live.bilibili.com | 提供:教程 | 摘要:创作中心.
106,42.72,32,53.0,70.0,6,55.0,教程视频,bilibili,www.bilibili.com,数字创意展示屏 互动橱窗 数字文创产品_哔哩哔哩_bilibili,https://www.bilibili.com/video/BV1XS421w716/,教程,博物馆儿童互动展项UX,site:bilibili.com 科技馆 互动 低门槛 短循环 体验设计,"【教程视频】数字创意展示屏 互动橱窗 数字文创产品_哔哩哔哩_bilibili | 来源:bilibili | 站点:www.bilibili.com | 提供:教程 | 相关词:智能体、bilibili | 摘要:May 18, 2026 - 花火科技（HuaHuo Tech）是一家专注于数字新媒体创意与智能化场景研发的综合机构。致力于探索新媒体技术与文化、艺术、科学、环境等领域的多维度融合。 公司竭诚为客户提供涵盖创意策划、设计研发、数字展示、智能体验、运维培训的全链条解决方案。围绕数字基建、博物馆数字化、智慧展厅、智能交互四大业务领域，策划设计并研发实施一体化工程项目。 花火产品广泛应用于文博、展览、文"
107,42.72,32,53.0,70.0,6,55.0,教程视频,bilibili,www.bilibili.com,声音交互装置 旋钮灯光声音互动 签到展馆暖场引流 唛丁科技互动装置定制开发 wall of sound_哔哩哔哩_bilibili,https://www.bilibili.com/video/BV1tS4y1r7Sq/,教程,博物馆儿童互动展项UX,site:bilibili.com 科技馆 互动 低门槛 短循环 体验设计,"【教程视频】声音交互装置 旋钮灯光声音互动 签到展馆暖场引流 唛丁科技互动装置定制开发 wall of sound_哔哩哔哩_bilibili | 来源:bilibili | 站点:www.bilibili.com | 提供:教程 | 相关词:游戏、bilibili | 摘要:January 18, 2026 - 唛丁科技互动装置定制开发设计 实物互动投影墙展示【方案-展厅】 品牌营销策划线下引流暖场活动企划道具制作 ... 美的年会踏板亮灯暖场引流游戏【案例-展会】体育运动跑步马拉松团建活动企业文化建设展览展位 ... 唛丁科技国外社交互动广告【方案-景观】多轨音乐多人同时互动体验 品牌营销策划线下推广创意"
108,42.72,32,53.0,70.0,6,55.0,教程视频,bilibili,game.bilibili.com,发现更多游戏,https://game.bilibili.com/platform/discover/tag/101504511229156216?name=放置,教程,博物馆儿童互动展项UX,site:bilibili.com 展项 放弃率 用户 困惑 博物馆,【教程视频】发现更多游戏 | 来源:bilibili | 站点:game.bilibili.com | 提供:教程 | 相关词:游戏 | 摘要:用户协议. 隐私政策.
109,42.63,32,52.0,65.0,14,55.0,技术文档,web,www.doc88.com,java游戏编程实验二 - 道客巴巴,https://www.doc88.com/p-3045283567325.html,技术文档,K12用户画像与亲子研学需求,研学团 科技馆 游戏编程 体验 设计,【技术文档】java游戏编程实验二 - 道客巴巴 | 来源:web | 站点:www.doc88.com | 提供:技术文档 | 相关词:游戏 | 摘要:J a v a 游 戏 编 程 初步.阅读了该文档的用户还阅读了这些文档. java游戏编程实验二. 关于我们. 关于道客巴巴.
110,42.59,36,48.0,65.0,12,55.0,教程视频,web,videoplus.ai,Free Unlimited Image To Video AI Generator,https://videoplus.ai/,教程|涉及授权/版权,AI教育体验馆对标,AI体验馆 亲子 研学 互动 反馈,"【教程视频】Free Unlimited Image To Video AI Generator | 来源:web | 站点:videoplus.ai | 提供:教程、涉及授权/版权 | 相关词:ai | 摘要:VideoPlus.ai - The Best Free Image to Video AI Generator.No login, no watermark - instantly turn photos into stunning videos. Fast, free, and effortless online!"
