rank,total_score,relevance,usability,authority,resource_richness,freshness,category,source,domain,title,url,tags,topic,query,summary
82,70.4,96,65.0,70.0,20,55.0,教程视频,bilibili,www.bilibili.com,【聊聊解谜游戏】面向趣味出题，回顾下我的谜题设计方法_哔哩哔哩_bil...游戏关卡设计核心教程丨玩家引导 / 关卡节奏 / 战斗设计 / 循环理论 -...解谜游戏关卡设计练习_哔哩哔哩bilibili【关卡设计】线性解密+平台跳跃关卡白盒_哔哩哔哩_bilibili如何整理和管理你的解谜游戏关卡_哔哩哔哩_bilibili【关卡策划求职】箱庭迷宫式解谜关卡——《趋光性》,https://www.bilibili.com/video/BV1A8MFzGEJA/,技术文档|教程,游戏手感与核心机制设计,site:bilibili.com 推理解谜 游戏 关卡 设计,"【教程视频】【聊聊解谜游戏】面向趣味出题，回顾下我的谜题设计方法_哔哩哔哩_bil...游戏关卡设计核心教程丨玩家引导 / 关卡节奏 / 战斗设计 / 循环理论 -...解 | 来源:bilibili | 站点:www.bilibili.com | 提供:技术文档、教程 | 相关词:游戏、反馈、关卡、生成、教程、bilibili | 摘要:Jun 11, 2025 · 聊聊《bloxpath》的谜题设计心路！ 从无从下手的迷茫，到用生成器和变体器摸索，再到追寻“顿悟时刻”的灵感脑暴，我分享了如何设计出有趣的谜题和系列玩法。 不是教程，就是个故事，希望你能get到解谜设计的乐趣！ 无论你是刚入门的新手，还是希望系统化提升自己设计能力的开发者，都能从中获益。 课程将从最基础的“什么是关卡设计”讲起，逐步深入到设计文档的撰写、玩家引导技巧"
83,70.4,96,65.0,70.0,20,55.0,教程视频,bilibili,www.bilibili.com,游戏关卡设计原理——关卡策划（心流/控制参数/游戏元素）_哔哩哔哩_bil...“休闲游戏”（3）关卡配置表、策划案与求职包装全流程实战教程，关卡玩...游戏难度如何设计？关卡策划如何入行？万粉读评论！【阵雨游戏课堂】_...游戏关卡策划——关卡设计原理（内核化设计）CocosCreator新手进阶《基于配置表生成3D游戏关卡》_哔哩哔哩_bilibil...【国语】虚幻引擎UE5游戏关卡设计大师课多类型案例教程-上_哔哩哔哩_b...,https://www.bilibili.com/video/BV1H5pxzEE9t/,技术文档|教程,模板化与参数化游戏生成,site:bilibili.com 游戏 模板 参数化 关卡 配置,"【教程视频】游戏关卡设计原理——关卡策划（心流/控制参数/游戏元素）_哔哩哔哩_bil...“休闲游戏”（3）关卡配置表、策划案与求职包装全流程实战教程，关卡玩...游戏难 | 来源:bilibili | 站点:www.bilibili.com | 提供:技术文档、教程 | 相关词:3d、游戏、数值、关卡、生成、教程、bilibili | 摘要:Sep 17, 2025 · 游戏关卡设计原理——关卡策划（心流/控制参数/游戏元素）共计4条视频，包括：01. 游戏元素与关卡设计模块、02. 心流、03. 理性关卡设计等，UP主更多精彩视频，请关注UP账号。 Aug 21, 2025 · 你是否对游戏策划充满热情，却苦于不知如何将想法落地成专业的策划案？ 投出的简历杳无音讯，是否因为缺乏亮眼的项目经验和专业的呈现方式？ 本期视频将为你彻底解决"
84,70.4,96,65.0,70.0,20,55.0,教程视频,bilibili,www.bilibili.com,“休闲游戏”（3）关卡配置表、策划案与求职包装全流程实战教程，关卡玩...游戏难度如何设计？关卡策划如何入行？万粉读评论！【阵雨游戏课堂】_...游戏关卡策划——关卡设计原理（内核化设计）CocosCreator新手进阶《基于配置表生成3D游戏关卡》_哔哩哔哩_bilibil...【国语】虚幻引擎UE5游戏关卡设计大师课多类型案例教程-上_哔哩哔哩_b...,https://www.bilibili.com/video/BV1dYYDzBEJt/,技术文档|教程,模板化与参数化游戏生成,site:bilibili.com 游戏 模板 参数化 关卡 配置,"【教程视频】“休闲游戏”（3）关卡配置表、策划案与求职包装全流程实战教程，关卡玩...游戏难度如何设计？关卡策划如何入行？万粉读评论！【阵雨游戏课堂】_...游戏关卡策划— | 来源:bilibili | 站点:www.bilibili.com | 提供:技术文档、教程 | 相关词:3d、游戏、数值、关卡、生成、教程、bilibili | 摘要:Aug 21, 2025 · 你是否对游戏策划充满热情，却苦于不知如何将想法落地成专业的策划案？ 投出的简历杳无音讯，是否因为缺乏亮眼的项目经验和专业的呈现方式？ 本期视频将为你彻底解决这些问题！ 游戏目标感设计的3层心理学密码，从0到1 游戏数值策划教程——配置表数值，游戏数值拆解：只需要5步 掌握任何游戏数值结构，游戏关卡设计核心教程丨玩家引导 / 关卡节奏 / 战斗设计 / 循环理论 - 全"
85,70.4,96,65.0,70.0,20,55.0,教程视频,bilibili,www.bilibili.com,游戏难度如何设计？关卡策划如何入行？万粉读评论！【阵雨游戏课堂】_...游戏关卡策划——关卡设计原理（内核化设计）CocosCreator新手进阶《基于配置表生成3D游戏关卡》_哔哩哔哩_bilibil...【国语】虚幻引擎UE5游戏关卡设计大师课多类型案例教程-上_哔哩哔哩_b...,https://www.bilibili.com/video/BV1DsLbzXErh/,技术文档|教程,模板化与参数化游戏生成,site:bilibili.com 游戏 模板 参数化 关卡 配置,【教程视频】游戏难度如何设计？关卡策划如何入行？万粉读评论！【阵雨游戏课堂】_...游戏关卡策划——关卡设计原理（内核化设计）CocosCreator新手进阶《基于配置表生 | 来源:bilibili | 站点:www.bilibili.com | 提供:技术文档、教程 | 相关词:3d、游戏、数值、关卡、生成、教程、bilibili | 摘要:游戏目标感设计的3层心理学密码，从0到1 游戏数值策划教程——配置表数值，游戏数值拆解：只需要5步 掌握任何游戏数值结构，游戏关卡设计核心教程丨玩家引导 / 关卡节奏 / 战斗设计 / 循环理论 - 全面掌握多种游戏类型的关卡设计方法，在米哈游做策划 ... 免费教程随机掉落，相关视频：游戏战斗策划（一定要有反拆意识），游戏策划入门基础：MMORPG系统，游戏策划——关卡空间设计（命题关卡设计要点
86,70.4,96,65.0,70.0,20,55.0,教程视频,bilibili,www.bilibili.com,游戏关卡策划——关卡设计原理（内核化设计）CocosCreator新手进阶《基于配置表生成3D游戏关卡》_哔哩哔哩_bilibil...【国语】虚幻引擎UE5游戏关卡设计大师课多类型案例教程-上_哔哩哔哩_b...,https://www.bilibili.com/video/BV1qQJkzjEaF/,技术文档|教程,模板化与参数化游戏生成,site:bilibili.com 游戏 模板 参数化 关卡 配置,【教程视频】游戏关卡策划——关卡设计原理（内核化设计）CocosCreator新手进阶《基于配置表生成3D游戏关卡》_哔哩哔哩_bilibil...【国语】虚幻引擎UE5游 | 来源:bilibili | 站点:www.bilibili.com | 提供:技术文档、教程 | 相关词:3d、游戏、数值、关卡、生成、教程、bilibili | 摘要:免费教程随机掉落，相关视频：游戏战斗策划（一定要有反拆意识），游戏策划入门基础：MMORPG系统，游戏策划——关卡空间设计（命题关卡设计要点），从0到1 游戏数值策划教程——配置表数值，游戏关卡设计核心教程丨玩家引导 / 关卡节奏 / 战斗设计 / 循环 ... 更.多.游.戏.开发.教.程 & 源.码.素.材 + 企.鹅.裙 2 3 6 5 5 6 2 6 4 推荐： Cocos Creator
87,70.4,96,65.0,70.0,20,55.0,教程视频,bilibili,www.bilibili.com,CocosCreator新手进阶《基于配置表生成3D游戏关卡》_哔哩哔哩_bilibil...【国语】虚幻引擎UE5游戏关卡设计大师课多类型案例教程-上_哔哩哔哩_b...,https://www.bilibili.com/video/BV1wXBqY2EqL/,技术文档|教程,模板化与参数化游戏生成,site:bilibili.com 游戏 模板 参数化 关卡 配置,"【教程视频】CocosCreator新手进阶《基于配置表生成3D游戏关卡》_哔哩哔哩_bilibil...【国语】虚幻引擎UE5游戏关卡设计大师课多类型案例教程-上_哔哩哔 | 来源:bilibili | 站点:www.bilibili.com | 提供:技术文档、教程 | 相关词:3d、游戏、关卡、生成、教程、bilibili | 摘要:更.多.游.戏.开发.教.程 & 源.码.素.材 + 企.鹅.裙 2 3 6 5 5 6 2 6 4 推荐： Cocos Creator 3.x 2D&3D新手入门系统教程 https://www.bilibili.com/video/BV1wp4y1P7kn/ 如何基于ECS架构来制作RPG与SLG游戏 https://www.bilibili.com/video/BV1tM4, 视频播放量 2"
88,70.26,96,68.0,62.0,28,45.0,教程视频,csdn,download.csdn.net,Platformer 2D Godot Game:用Godot 3.1开发的2D平台游戏进行测试项目-开源,https://download.csdn.net/download/weixin_38710127/16749024?ops_request_misc=elastic_search_misc&request_id=bc9d973a36774d1380bd1826f0949988&biz_id=1&utm_medium=distribute.pc_search_result.none-task-download-2~all~ElasticSearch~search_v2-4-16749024-null-null.142^v102^pc_search_result_base3&utm_term=Godot%20platformer%20game%20feel%20coyote%20jump,开源代码|可下载资源,Godot游戏设计与GDScript,Godot platformer game feel coyote jump,【教程视频】Platformer 2D Godot Game:用Godot 3.1开发的2D平台游戏进行测试项目-开源 | 来源:csdn | 站点:download.csdn.net | 提供:开源代码、可下载资源 | 相关词:开源、godot、游戏、game、platformer | 摘要:项目文件“<em>platformer</em>-<em>godot</em>-<em>game</em>-master”包含了所有源代码和资源，这对于学习者来说是一份宝贵的资料。
89,70.02,80,72.0,62.0,56,55.0,三维模型,csdn,wenku.csdn.net,hotso:crawler data weibo & baidu & zhihu & newsmth & tianya & v2ex,https://wenku.csdn.net/doc/4p2c3qsk1b?ops_request_misc=elastic_search_misc&request_id=442d4ffdfc8a4f9c88ee54805eb919e9&biz_id=&utm_medium=distribute.pc_search_result.none-task-c_download-2~all~ElasticSearch~search_v2-1-4p2c3qsk1b-null-null.142^v102^pc_search_result_base1&utm_term=site%3Azhihu.com%20AI%20%E8%BE%85%E5%8A%A9%20%E7%8B%AC%E7%AB%8B%E6%B8%B8%E6%88%8F%20%E5%BC%80%E5%8F%91,模型|技术文档|SDK/API|可下载资源|涉及授权/版权,AI辅助游戏创作与智能体,site:zhihu.com AI 辅助 独立游戏 开发,【三维模型】hotso:crawler data weibo & baidu & zhihu & newsmth & tianya & v2ex | 来源:csdn | 站点:wenku.csdn.net | 提供:模型、技术文档、SDK/API、可下载资源、涉及授权/版权 | 相关词:api、ai、agent、生成 | 摘要:该系统“hotso<em>:</em>crawler data weibo & baidu & <em>zhihu</em> & newsmth & tianya & v2ex”是一个典型的多源异构中文网络热点数据聚合与分析平台，其核心目标是实现对国内主流内容社区与搜索引擎平台（微博、百度、知乎、水木社区newsmth、天涯社区、V2EX）的热搜榜单进行自动化、高可用、可扩展的周期性采集、结构化存
90,69.94,100,58.0,62.0,32,55.0,教程视频,csdn,wenku.csdn.net,CS308_Tower_Defense:杜克大学计算机科学 308 VOOGASalad 项目（Robert Duvall 和全局变量）,https://wenku.csdn.net/doc/1yfffai2c0?ops_request_misc=elastic_search_misc&request_id=dcff00ccf12a4c2aa2cd0c98cc90f08f&biz_id=&utm_medium=distribute.pc_search_result.none-task-c_download-2~all~ElasticSearch~search_v2-1-1yfffai2c0-null-null.142^v102^control&utm_term=Godot%20tower%20defense%20game%20design,地图|教程|可下载资源,Godot游戏设计与GDScript,Godot tower defense game design,【教程视频】CS308_Tower_Defense:杜克大学计算机科学 308 VOOGASalad 项目（Robert Duvall 和全局变量） | 来源:csdn | 站点:wenku.csdn.net | 提供:地图、教程、可下载资源 | 相关词:unity、tile、godot、游戏、game、塔防、碰撞、数值 | 摘要:CS308_<em>Tower</em>_<em>Defense</em> 是杜克大学（Duke University）计算机科学系开设的高阶课程 CS308 “<em>Game</em> Development and <em>Design</em>”（游戏开发与设计）中的一项核心实践项目，其全称常被学生简称为“VOOGASalad <em>Tower</em> <em>Defense</em>
91,69.94,100,62.0,62.0,22,55.0,教程视频,csdn,wenku.csdn.net,独立开发的肉鸽、策略、即时战斗、塔防、阵容搭配游戏.zip,https://wenku.csdn.net/doc/ru65wv3j0icm?ops_request_misc=elastic_search_misc&request_id=dcff00ccf12a4c2aa2cd0c98cc90f08f&biz_id=&utm_medium=distribute.pc_search_result.none-task-c_download-2~all~ElasticSearch~search_v2-2-ru65wv3j0icm-null-null.142^v102^control&utm_term=Godot%20tower%20defense%20game%20design,技术文档|可下载资源,Godot游戏设计与GDScript,Godot tower defense game design,【教程视频】独立开发的肉鸽、策略、即时战斗、塔防、阵容搭配游戏.zip | 来源:csdn | 站点:wenku.csdn.net | 提供:技术文档、可下载资源 | 相关词:unity、三维、godot、游戏、game、独立游戏、ai、塔防 | 摘要:根据提供的信息，我们可以提炼出多个IT相关的知识点，具体如下：1. 独立开发（Independent Development）独立开发指的是个人或小团队不依赖于大型游戏公司或企业，自行策划、设计、编程和发布游戏的行为。独立开发者通常负责游戏从构思到完成的每一个环节，这需要他们具备全面的技术能力、创意设计思维、项目管理技能和市场营销知识。独立开发强调个人或小团队的创新性和自主性，能够快速响应市场和玩
92,69.55,76,80.0,65.0,40,55.0,教程视频,web,digitalmindnews.com,"Game AI: NPCs, Procedural Generation, - Digital Mind News",https://digitalmindnews.com/ai/ai-video-games-procedural-generation-npcs/,技术文档|教程|SDK/API|可下载资源,AI辅助游戏创作与智能体,procedural game generation AI tutorial,"【教程视频】Game AI: NPCs, Procedural Generation, - Digital Mind News | 来源:web | 站点:digitalmindnews.com | 提供:技术文档、教程、SDK/API、可下载资源 | 相关词:api、game、ai、procedural | 摘要:Apr 21, 2026 · AI in video games explained. NPC behaviour, procedural world generation, generative assets, and how modern AI is reshaping game development in 2026."
93,69.42,80,70.0,62.0,56,55.0,地图数据,csdn,wenku.csdn.net,基于python的小游戏，休闲娱乐,https://wenku.csdn.net/doc/du799opz71?ops_request_misc=elastic_search_misc&request_id=22b8595ac7c44b7fb47dfd0bf8ed1365&biz_id=&utm_medium=distribute.pc_search_result.none-task-c_download-2~all~ElasticSearch~search_v2-2-du799opz71-null-null.142^v102^pc_search_result_base7&utm_term=%E4%BC%91%E9%97%B2%E5%B0%8F%E6%B8%B8%E6%88%8F%20%E6%A0%B8%E5%BF%83%E5%BE%AA%E7%8E%AF%20%E8%AE%BE%E8%AE%A1,地图|模型|技术文档|可下载资源,游戏手感与核心机制设计,休闲小游戏 核心循环 设计,【地图数据】基于python的小游戏，休闲娱乐 | 来源:csdn | 站点:wenku.csdn.net | 提供:地图、模型、技术文档、可下载资源 | 相关词:地图、tile、游戏、game、小游戏、独立游戏、ai、竞速 | 摘要:基于Python的<em>小游戏</em>开发，尤其是面向<em>休闲</em>娱乐、支持双人同时游玩的本地多人游戏，是Python在游戏开发领域极具代表性的实践方向。这类项目虽不追求3A级画质与复杂物理引擎，却深刻体现了Python语言简洁性、可读性与快速迭代能力的<em>核心</em>优势，同时也是初学者掌握编程逻辑、事件驱动模型、状态管理、用户交互<em>设计</em>及跨平台部署能力的理想
94,69.07,88,70.0,65.0,26,55.0,Unity/Cesium,web,dev.to,How We Prototype Indie Games in 48 Hours Using... - DEV Community,https://dev.to/marcpolsia/how-we-prototype-indie-games-in-48-hours-using-ai-12g2,技术文档|SDK/API,模板化与参数化游戏生成,game template rapid prototyping indie,"【Unity/Cesium】How We Prototype Indie Games in 48 Hours Using... - DEV Community | 来源:web | 站点:dev.to | 提供:技术文档、SDK/API | 相关词:unity、api、game、ai | 摘要:With rapid AI prototyping, we run the concept through a quick viability check before anything gets serious. If a prototype doesn't land with players — if the mechanic doesn't feel right even with iter"
95,69.02,96,58.0,62.0,36,55.0,三维模型,csdn,wenku.csdn.net,Unity3D跳跃方块游戏[项目源码],https://wenku.csdn.net/doc/352wxpzskt?ops_request_misc=elastic_search_misc&request_id=f667737249cb409cab060f7a92ccdffb&biz_id=&utm_medium=distribute.pc_search_result.none-task-c_download-2~all~ElasticCommercialInsert~search_v2-3-352wxpzskt-null-null.142^v102^pc_search_result_base8&utm_term=%E6%A8%AA%E7%89%88%E9%97%AF%E5%85%B3%20%E8%B7%B3%E8%B7%83%20%E6%89%8B%E6%84%9F%20%E5%8F%82%E6%95%B0,模型|教程|可下载资源|涉及授权/版权,游戏手感与核心机制设计,横版闯关 跳跃 手感 参数,【三维模型】Unity3D跳跃方块游戏[项目源码] | 来源:csdn | 站点:wenku.csdn.net | 提供:模型、教程、可下载资源、涉及授权/版权 | 相关词:unity、3d、游戏、game、小游戏、横版、闯关、跑酷 | 摘要:Unity3D<em>跳跃</em>方块游戏是一个典型的2D平台<em>跳跃</em>类小游戏项目，其核心目标是通过简洁的机制实现可玩性强的基础游戏体验。该项目完整地展示了使用Unity3D引擎结合C#脚本语言进行独立小游戏开发的全流程，涵盖了从场景搭建、角色控制、物理交互、用户界面设计到游戏状态管理等多个关键知识点。该游戏中玩家操控一个方形角色在不断延伸的平台上<em>跳跃</em>前进，避开随
